Date,City,Branch,Product,Sales,InventoryLevel (%),CustomerFootfall,EmployeeName,AvgServiceTime,ReturnRate,LoyaltySegment
2025-05-30,Jaipur,Jaipur - Branch 1,Americano,194.01,64,35,James,5.65,0.08,Returning
2025-02-24,Surat,Surat - Branch 2,Espresso,428.61,40,146,Vernon,2.59,0.08,Returning
2025-02-22,London,London - Branch 1,Cold Brew,424.07,81,72,Wesley,4.29,0.15,Loyal
2025-04-14,Dubai,Dubai - Branch 1,Latte,344.59,50,150,Jennifer,5.33,0.09,Returning
2025-05-24,Pune,Pune - Branch 1,Cold Brew,455.11,37,100,Pamela,1.92,0.08,New
2025-05-29,Dubai,Dubai - Branch 2,Mocha,289.77,92,77,Jeffrey,6.1,0.1,New
2025-05-27,Ahmedabad,Ahmedabad - Branch 3,Americano,390.28,73,55,Vanessa,1.52,0.06,Returning
2025-05-16,Mumbai,Mumbai - Branch 2,Americano,519.17,89,56,Krystal,6.27,0.08,Returning
2025-04-07,Ahmedabad,Ahmedabad - Branch 1,Americano,206.34,30,149,Janice,2.71,0.01,Returning
2025-03-05,Lucknow,Lucknow - Branch 2,Espresso,492.9,61,22,Hannah,2.89,0.08,New
2025-07-10,Pune,Pune - Branch 2,Latte,175.91,67,127,Holly,2.33,0.1,Returning
2025-03-21,London,London - Branch 2,Espresso,344.45,76,108,Jesse,3.41,0.08,Loyal
2025-03-21,London,London - Branch 3,Americano,276.11,92,162,Angela,2.88,0.02,Loyal
2025-03-02,Hyderabad,Hyderabad - Branch 1,Cappuccino,452.13,61,63,Yvette,6.8,0.06,Loyal
2025-05-12,Jaipur,Jaipur - Branch 3,Frappuccino,358.82,99,157,Heather,3.57,0.06,Loyal
2025-04-17,Kolkata,Kolkata - Branch 3,Mocha,356.74,59,101,Alex,5.71,0.12,Returning
2025-05-06,New York,New York - Branch 1,Latte,474.01,89,16,Phillip,4.49,0.15,Loyal
2025-06-12,Surat,Surat - Branch 3,Cappuccino,154.92,33,149,Robert,1.87,0.0,Loyal
2025-05-17,Bangalore,Bangalore - Branch 1,Latte,513.44,95,25,Chad,4.18,0.15,Loyal
2025-02-09,Chennai,Chennai - Branch 1,Espresso,252.43,94,185,Brittany,2.79,0.12,Returning
2025-02-21,London,London - Branch 3,Mocha,536.84,83,23,Sarah,2.86,0.15,Loyal
2025-05-06,Singapore,Singapore - Branch 3,Americano,235.68,90,174,Cassandra,4.25,0.13,New
2025-06-25,Ahmedabad,Ahmedabad - Branch 3,Frappuccino,452.07,31,177,Sally,5.16,0.12,New
2025-05-12,Singapore,Singapore - Branch 2,Latte,462.69,35,84,Phillip,4.99,0.13,Loyal
2025-06-08,Kolkata,Kolkata - Branch 3,Americano,213.81,80,132,Sydney,5.24,0.12,New
2025-04-01,Surat,Surat - Branch 1,Cappuccino,248.69,65,118,John,4.6,0.11,Loyal
2025-07-09,Ahmedabad,Ahmedabad - Branch 2,Cappuccino,458.34,30,29,Michael,5.6,0.15,Returning
2025-04-13,Jaipur,Jaipur - Branch 1,Americano,488.86,62,44,Susan,5.86,0.03,New
2025-06-23,Singapore,Singapore - Branch 1,Americano,430.83,85,107,Timothy,4.7,0.1,New
2025-01-21,Singapore,Singapore - Branch 3,Mocha,325.54,86,175,Andrea,3.46,0.15,New
2025-06-26,Delhi,Delhi - Branch 1,Latte,342.88,95,59,Bradley,2.62,0.11,New
2025-06-23,Bangalore,Bangalore - Branch 2,Cappuccino,390.66,30,139,John,4.65,0.13,Loyal
2025-05-07,Mumbai,Mumbai - Branch 2,Americano,168.31,76,114,Matthew,3.31,0.06,New
2025-01-16,Jaipur,Jaipur - Branch 2,Cold Brew,303.27,88,11,Jenny,6.7,0.03,Returning
2025-02-02,Hyderabad,Hyderabad - Branch 1,Mocha,359.49,42,180,Patrick,5.88,0.15,Loyal
2025-04-30,Mumbai,Mumbai - Branch 2,Americano,347.39,63,151,Beverly,2.75,0.1,Loyal
2025-03-31,New York,New York - Branch 3,Mocha,333.18,81,35,Angela,6.55,0.07,Loyal
2025-04-07,Dubai,Dubai - Branch 3,Americano,369.71,96,14,John,4.38,0.0,Loyal
2025-05-25,Pune,Pune - Branch 3,Cappuccino,490.61,49,170,Sean,3.43,0.1,New
2025-01-19,Ahmedabad,Ahmedabad - Branch 3,Mocha,472.26,71,102,Heidi,1.74,0.12,Loyal
2025-07-08,Delhi,Delhi - Branch 1,Cappuccino,388.19,40,179,Scott,3.09,0.04,Returning
2025-05-01,Kolkata,Kolkata - Branch 2,Latte,320.25,75,18,Jeanne,4.79,0.02,Loyal
2025-04-29,Kolkata,Kolkata - Branch 3,Americano,155.08,100,173,Tracy,3.0,0.12,Loyal
2025-04-19,Chennai,Chennai - Branch 2,Espresso,418.2,89,197,Kelsey,2.89,0.07,Loyal
2025-02-21,Bangalore,Bangalore - Branch 1,Americano,372.49,69,120,Alexis,5.95,0.15,Returning
2025-02-09,Bangalore,Bangalore - Branch 3,Cappuccino,259.17,50,156,Crystal,3.56,0.12,Loyal
2025-03-19,New York,New York - Branch 3,Cappuccino,404.57,77,93,Teresa,2.62,0.04,Loyal
2025-04-27,Dubai,Dubai - Branch 3,Cold Brew,324.85,35,34,Patricia,6.55,0.08,New
2025-04-16,New York,New York - Branch 3,Americano,335.5,94,139,David,4.85,0.04,New
2025-03-05,Surat,Surat - Branch 3,Mocha,290.63,54,144,Allison,6.31,0.12,Returning
2025-02-07,Chennai,Chennai - Branch 3,Cappuccino,546.32,92,159,Joseph,4.49,0.13,Loyal
2025-03-22,Singapore,Singapore - Branch 2,Espresso,360.13,97,142,Matthew,5.47,0.09,Loyal
2025-01-29,Kolkata,Kolkata - Branch 3,Frappuccino,493.94,48,109,Stephanie,2.45,0.01,New
2025-06-02,Surat,Surat - Branch 2,Mocha,332.32,57,120,Gabrielle,5.45,0.13,Returning
2025-04-10,Dubai,Dubai - Branch 3,Frappuccino,362.4,33,153,Rachel,4.87,0.13,New
2025-03-03,Jaipur,Jaipur - Branch 2,Frappuccino,518.41,38,164,Todd,3.69,0.11,New
2025-02-27,Lucknow,Lucknow - Branch 1,Mocha,153.59,80,65,Edward,3.89,0.06,Loyal
2025-03-08,Jaipur,Jaipur - Branch 1,Cappuccino,382.0,31,192,Carlos,5.89,0.11,New
2025-04-10,Ahmedabad,Ahmedabad - Branch 2,Espresso,259.39,46,151,Frank,6.67,0.1,Returning
2025-04-27,New York,New York - Branch 3,Cold Brew,191.77,94,200,Ryan,6.34,0.08,New
2025-03-25,Surat,Surat - Branch 1,Americano,268.8,45,71,Ryan,4.53,0.03,New
2025-01-17,Bangalore,Bangalore - Branch 3,Americano,241.67,77,137,Chad,3.66,0.15,New
2025-03-03,Kolkata,Kolkata - Branch 3,Cappuccino,415.41,75,71,Becky,3.66,0.12,Loyal
2025-02-25,Ahmedabad,Ahmedabad - Branch 1,Cappuccino,518.96,93,99,Theresa,4.7,0.13,Returning
2025-03-27,New York,New York - Branch 3,Latte,546.01,43,40,Cassie,6.96,0.02,Loyal
2025-04-06,Singapore,Singapore - Branch 2,Frappuccino,399.36,42,94,Hannah,2.74,0.12,Returning
2025-03-13,Hyderabad,Hyderabad - Branch 1,Mocha,449.29,34,119,Courtney,2.77,0.1,Returning
2025-01-13,Pune,Pune - Branch 1,Latte,316.18,96,193,Patrick,4.61,0.14,Loyal
2025-03-16,Kolkata,Kolkata - Branch 1,Espresso,438.23,82,111,Matthew,5.18,0.11,Loyal
2025-03-05,Kolkata,Kolkata - Branch 2,Americano,444.48,93,179,Lindsey,6.67,0.1,Returning
2025-06-03,Singapore,Singapore - Branch 2,Latte,211.44,58,181,Daniel,2.5,0.15,Loyal
2025-02-21,Pune,Pune - Branch 3,Cappuccino,414.21,58,19,Charles,2.48,0.02,Loyal
2025-04-09,New York,New York - Branch 2,Cold Brew,282.55,37,103,Vicki,5.79,0.12,New
2025-04-29,Kolkata,Kolkata - Branch 1,Espresso,335.4,98,95,Marcia,4.81,0.03,Returning
2025-05-10,Pune,Pune - Branch 1,Cold Brew,433.66,76,136,Kevin,5.53,0.04,Loyal
2025-05-06,Chennai,Chennai - Branch 2,Espresso,272.82,31,165,Phillip,5.09,0.05,New
2025-04-02,Surat,Surat - Branch 3,Latte,225.2,85,106,Michael,6.81,0.14,Returning
2025-04-11,Mumbai,Mumbai - Branch 1,Mocha,439.7,61,171,Trevor,2.94,0.05,Returning
2025-06-20,Singapore,Singapore - Branch 2,Cold Brew,271.67,33,176,Stephen,2.87,0.08,Loyal
2025-05-07,Chennai,Chennai - Branch 2,Cappuccino,260.37,92,111,Desiree,6.19,0.04,Returning
2025-06-11,Singapore,Singapore - Branch 3,Frappuccino,265.04,40,80,Jennifer,3.13,0.13,Loyal
2025-04-09,Hyderabad,Hyderabad - Branch 2,Mocha,291.09,36,98,Brittany,5.96,0.08,New
2025-06-03,Mumbai,Mumbai - Branch 3,Latte,520.43,85,136,Brittany,4.15,0.01,Loyal
2025-02-18,Singapore,Singapore - Branch 2,Cappuccino,160.55,93,74,Tanner,2.02,0.13,Loyal
2025-04-30,Chennai,Chennai - Branch 1,Espresso,388.43,83,41,Michael,6.59,0.05,Loyal
2025-06-30,Pune,Pune - Branch 2,Frappuccino,511.17,89,114,Julie,1.8,0.08,New
2025-02-28,London,London - Branch 1,Latte,297.98,31,35,Alexandria,6.4,0.12,Loyal
2025-04-02,Chennai,Chennai - Branch 3,Cold Brew,255.89,81,139,Scott,2.98,0.05,New
2025-04-28,London,London - Branch 1,Espresso,515.67,94,77,Martin,3.93,0.09,New
2025-05-20,Kolkata,Kolkata - Branch 3,Espresso,173.26,83,92,Rebecca,6.63,0.1,New
2025-06-26,Pune,Pune - Branch 2,Cold Brew,424.75,56,115,Patrick,3.67,0.0,Returning
2025-05-09,Lucknow,Lucknow - Branch 1,Cappuccino,522.1,93,194,Tanya,2.83,0.02,Loyal
2025-03-20,Surat,Surat - Branch 1,Espresso,214.72,69,64,Donna,5.53,0.09,Loyal
2025-07-08,Chennai,Chennai - Branch 3,Espresso,353.87,60,126,Darrell,5.72,0.1,Loyal
2025-03-23,Kolkata,Kolkata - Branch 2,Frappuccino,366.81,81,72,Robert,6.48,0.02,Loyal
2025-05-26,London,London - Branch 1,Espresso,372.56,50,90,William,3.26,0.06,Loyal
2025-01-28,Mumbai,Mumbai - Branch 1,Frappuccino,361.17,34,28,Nicole,3.27,0.09,Loyal
2025-05-12,Kolkata,Kolkata - Branch 1,Cold Brew,287.53,99,46,Douglas,6.29,0.11,New
2025-06-26,Mumbai,Mumbai - Branch 3,Espresso,385.23,72,47,Diana,3.06,0.06,Loyal
2025-05-18,Dubai,Dubai - Branch 3,Americano,506.14,33,165,Zachary,4.05,0.08,Returning
2025-02-13,Delhi,Delhi - Branch 3,Cappuccino,197.96,79,158,Michael,2.37,0.09,Returning
2025-01-25,Lucknow,Lucknow - Branch 1,Cappuccino,260.88,88,141,Douglas,5.68,0.09,New
2025-01-17,Chennai,Chennai - Branch 2,Cold Brew,324.64,33,17,William,5.77,0.02,Returning
2025-03-15,Singapore,Singapore - Branch 3,Mocha,154.31,46,95,Carmen,3.2,0.05,Returning
2025-02-17,Chennai,Chennai - Branch 3,Mocha,533.78,91,103,Justin,5.78,0.03,Returning
2025-04-20,Chennai,Chennai - Branch 1,Mocha,290.96,65,51,Dakota,2.02,0.07,Returning
2025-06-07,Chennai,Chennai - Branch 2,Cold Brew,257.6,37,15,Brian,3.25,0.08,New
2025-02-24,Bangalore,Bangalore - Branch 2,Frappuccino,504.47,70,50,Jason,1.55,0.1,New
2025-04-20,Chennai,Chennai - Branch 3,Espresso,471.92,67,162,Kristin,6.05,0.05,Returning
2025-03-02,Pune,Pune - Branch 2,Espresso,258.88,99,73,Adrian,3.57,0.06,Returning
2025-04-04,Chennai,Chennai - Branch 1,Cold Brew,166.92,69,164,Jason,6.15,0.03,Returning
2025-02-21,Pune,Pune - Branch 2,Latte,415.55,72,143,Wendy,5.19,0.01,New
2025-02-05,Jaipur,Jaipur - Branch 2,Mocha,226.94,83,92,Jason,5.68,0.13,New
2025-04-17,London,London - Branch 3,Latte,418.07,33,129,Alexander,3.1,0.09,Loyal
2025-02-05,Surat,Surat - Branch 1,Espresso,186.84,49,115,Jared,3.45,0.09,New
2025-06-12,Chennai,Chennai - Branch 3,Cold Brew,331.95,39,21,Joel,4.08,0.13,New
2025-06-08,Lucknow,Lucknow - Branch 1,Cold Brew,259.77,67,27,Andrew,5.9,0.11,New
2025-01-24,Pune,Pune - Branch 1,Latte,430.56,66,181,Robert,3.06,0.0,New
2025-02-22,London,London - Branch 3,Cold Brew,350.81,75,185,Kevin,2.51,0.04,New
2025-03-10,Bangalore,Bangalore - Branch 2,Latte,523.87,38,15,Crystal,5.34,0.07,Returning
2025-05-02,Kolkata,Kolkata - Branch 3,Cold Brew,513.04,46,187,John,6.98,0.01,Loyal
2025-01-31,New York,New York - Branch 2,Latte,268.67,57,140,Brooke,4.9,0.04,Returning
2025-03-23,Singapore,Singapore - Branch 3,Americano,338.5,53,142,Lauren,3.77,0.01,Returning
2025-05-20,New York,New York - Branch 2,Espresso,399.64,66,25,Michael,4.05,0.09,Returning
2025-03-21,Pune,Pune - Branch 2,Latte,269.93,67,22,Darin,5.38,0.15,New
2025-06-02,New York,New York - Branch 1,Frappuccino,267.83,65,153,Christopher,4.66,0.03,Loyal
2025-05-17,Lucknow,Lucknow - Branch 2,Cappuccino,521.22,52,149,Christopher,1.71,0.09,New
2025-02-10,Chennai,Chennai - Branch 2,Cold Brew,436.4,82,15,Tracy,2.63,0.06,New
2025-06-22,Surat,Surat - Branch 1,Frappuccino,362.19,42,136,Larry,1.7,0.11,Loyal
2025-05-13,Ahmedabad,Ahmedabad - Branch 1,Americano,532.28,44,135,David,5.15,0.13,Loyal
2025-06-04,Hyderabad,Hyderabad - Branch 2,Espresso,229.22,51,129,Katherine,6.45,0.01,Loyal
2025-03-29,Dubai,Dubai - Branch 2,Mocha,274.69,86,185,Kelsey,4.13,0.05,Loyal
2025-02-26,Bangalore,Bangalore - Branch 1,Latte,178.41,54,137,Jeremiah,2.18,0.11,New
2025-04-28,Ahmedabad,Ahmedabad - Branch 2,Cappuccino,225.9,30,192,Jeffrey,4.45,0.12,Returning
2025-07-07,New York,New York - Branch 2,Frappuccino,502.7,60,196,Erin,5.59,0.09,New
2025-04-19,Bangalore,Bangalore - Branch 1,Cold Brew,349.52,30,144,Thomas,3.93,0.08,Returning
2025-03-23,Mumbai,Mumbai - Branch 1,Mocha,269.04,73,157,Tyler,4.92,0.1,New
2025-04-13,Bangalore,Bangalore - Branch 1,Cappuccino,366.49,36,30,Melissa,6.7,0.09,Returning
2025-07-02,Surat,Surat - Branch 2,Cold Brew,260.2,67,31,Kayla,5.06,0.12,Loyal
2025-03-11,Mumbai,Mumbai - Branch 2,Cappuccino,452.02,99,40,Timothy,5.2,0.11,Loyal
2025-03-21,Dubai,Dubai - Branch 2,Cold Brew,430.95,68,121,Crystal,4.6,0.09,Returning
2025-02-19,Bangalore,Bangalore - Branch 2,Latte,426.69,41,156,Ashley,1.59,0.12,New
2025-06-11,Kolkata,Kolkata - Branch 1,Americano,286.86,48,65,Frank,2.07,0.02,Returning
2025-05-12,Lucknow,Lucknow - Branch 3,Latte,267.79,59,59,Christopher,6.03,0.08,Loyal
2025-05-30,Ahmedabad,Ahmedabad - Branch 2,Americano,459.65,87,48,Eric,3.2,0.03,Returning
2025-04-19,Delhi,Delhi - Branch 3,Frappuccino,362.82,79,49,Austin,5.28,0.14,New
2025-02-18,Mumbai,Mumbai - Branch 2,Cappuccino,493.32,35,97,Donald,2.98,0.12,Returning
2025-04-26,Bangalore,Bangalore - Branch 2,Cold Brew,533.18,93,187,Danielle,6.5,0.0,New
2025-05-19,Chennai,Chennai - Branch 1,Mocha,156.49,61,144,Robin,6.1,0.09,Loyal
2025-05-13,New York,New York - Branch 2,Latte,432.67,71,62,Laura,6.05,0.13,New
2025-07-03,Mumbai,Mumbai - Branch 1,Frappuccino,451.88,53,48,Susan,1.97,0.05,New
2025-01-16,London,London - Branch 3,Americano,469.04,46,90,Joshua,2.18,0.0,New
2025-06-10,Jaipur,Jaipur - Branch 3,Latte,277.02,91,22,Charles,2.8,0.06,New
2025-02-16,Bangalore,Bangalore - Branch 1,Espresso,350.57,60,162,Heather,3.94,0.02,Returning
2025-03-24,Bangalore,Bangalore - Branch 2,Cappuccino,209.33,59,67,Ronnie,5.46,0.09,Loyal
2025-02-01,London,London - Branch 3,Mocha,423.33,66,133,Ryan,5.99,0.06,Returning
2025-05-30,Surat,Surat - Branch 1,Latte,271.01,42,49,Joseph,2.6,0.03,Loyal
2025-03-10,Lucknow,Lucknow - Branch 1,Latte,242.29,56,23,Thomas,4.7,0.09,New
2025-02-04,Jaipur,Jaipur - Branch 2,Latte,295.98,56,185,Neil,1.84,0.12,Loyal
2025-03-13,Singapore,Singapore - Branch 2,Latte,486.32,55,107,Philip,4.75,0.11,Returning
2025-02-03,Surat,Surat - Branch 3,Espresso,493.2,83,193,Michael,4.51,0.02,Returning
2025-01-16,Singapore,Singapore - Branch 1,Cappuccino,339.97,50,175,Caitlyn,2.26,0.02,Loyal
2025-04-22,Jaipur,Jaipur - Branch 2,Frappuccino,412.16,82,189,Michele,4.14,0.13,Loyal
2025-02-25,Delhi,Delhi - Branch 1,Cold Brew,495.82,34,109,Ralph,5.17,0.1,New
2025-05-29,Surat,Surat - Branch 1,Frappuccino,488.2,61,146,John,2.97,0.09,New
2025-04-22,Chennai,Chennai - Branch 3,Mocha,226.98,31,39,Angelica,2.07,0.13,Loyal
2025-01-21,Surat,Surat - Branch 2,Americano,409.07,80,26,Deanna,1.78,0.13,Loyal
2025-06-16,Hyderabad,Hyderabad - Branch 2,Mocha,324.61,44,102,Sarah,1.66,0.02,New
2025-03-06,Ahmedabad,Ahmedabad - Branch 2,Latte,424.0,67,113,Thomas,2.8,0.11,Returning
2025-04-02,Jaipur,Jaipur - Branch 2,Cold Brew,461.65,98,25,Jason,2.58,0.12,Loyal
2025-06-16,Surat,Surat - Branch 3,Espresso,476.52,99,34,Sarah,2.8,0.13,Returning
2025-04-02,New York,New York - Branch 1,Cold Brew,337.59,99,104,Angela,1.7,0.03,Returning
2025-02-24,Singapore,Singapore - Branch 1,Americano,267.92,93,137,Jeffrey,1.53,0.12,Loyal
2025-02-25,Lucknow,Lucknow - Branch 1,Cold Brew,412.65,78,88,Thomas,2.31,0.04,Loyal
2025-01-24,Chennai,Chennai - Branch 1,Frappuccino,394.06,96,183,Perry,2.23,0.12,Loyal
2025-02-02,New York,New York - Branch 3,Frappuccino,355.36,46,57,Tricia,4.35,0.13,New
2025-05-25,Singapore,Singapore - Branch 1,Cold Brew,534.31,70,144,Alexis,5.35,0.0,Returning
2025-06-20,Delhi,Delhi - Branch 3,Mocha,479.86,98,178,Justin,2.99,0.07,Returning
2025-05-26,Dubai,Dubai - Branch 3,Frappuccino,400.82,95,85,Jennifer,4.16,0.06,Loyal
2025-05-09,Hyderabad,Hyderabad - Branch 1,Cold Brew,312.17,53,64,Julie,1.92,0.05,Loyal
2025-05-28,London,London - Branch 3,Espresso,338.6,52,81,Lisa,4.5,0.02,Loyal
2025-05-01,Bangalore,Bangalore - Branch 2,Cold Brew,333.44,31,66,Brian,6.68,0.05,New
2025-03-13,Ahmedabad,Ahmedabad - Branch 3,Frappuccino,480.75,74,12,Mandy,6.3,0.06,New
2025-01-17,Jaipur,Jaipur - Branch 1,Cold Brew,387.21,63,183,Gerald,4.23,0.09,Loyal
2025-01-24,Pune,Pune - Branch 1,Espresso,472.57,73,126,Kathleen,4.55,0.06,New
2025-06-27,Dubai,Dubai - Branch 1,Frappuccino,512.25,75,118,Matthew,1.93,0.01,Returning
2025-04-24,Pune,Pune - Branch 2,Mocha,298.25,84,169,Lisa,3.0,0.08,Loyal
2025-05-02,Surat,Surat - Branch 2,Cold Brew,480.63,87,151,Jeremy,6.1,0.12,Loyal
2025-01-14,Pune,Pune - Branch 3,Americano,207.57,44,185,Christopher,1.82,0.02,Returning
2025-02-09,Hyderabad,Hyderabad - Branch 2,Latte,493.91,42,137,Carolyn,2.09,0.02,New
2025-02-24,Mumbai,Mumbai - Branch 1,Americano,248.75,65,44,Ivan,5.61,0.09,Loyal
2025-05-20,Lucknow,Lucknow - Branch 1,Espresso,184.57,41,174,Sandra,2.6,0.1,Returning
2025-07-02,Ahmedabad,Ahmedabad - Branch 3,Espresso,340.93,85,81,Timothy,3.9,0.06,New
2025-02-18,Hyderabad,Hyderabad - Branch 1,Latte,382.02,53,124,Ray,3.58,0.03,Returning
2025-01-21,Dubai,Dubai - Branch 2,Espresso,538.23,72,101,Lucas,5.72,0.12,Returning
2025-03-18,Hyderabad,Hyderabad - Branch 2,Mocha,506.65,31,182,Krista,4.31,0.08,New
2025-02-19,Dubai,Dubai - Branch 3,Cappuccino,300.0,51,155,Keith,4.81,0.12,New
2025-01-23,New York,New York - Branch 3,Espresso,444.68,36,22,Brian,5.58,0.01,Loyal
2025-03-23,Jaipur,Jaipur - Branch 3,Cold Brew,210.12,49,87,Brandon,4.32,0.14,New
2025-04-23,Hyderabad,Hyderabad - Branch 2,Americano,195.79,45,154,Jacqueline,4.6,0.1,New
2025-02-06,Singapore,Singapore - Branch 2,Cappuccino,547.7,77,99,Jeremy,6.17,0.0,Returning
2025-05-07,Surat,Surat - Branch 3,Espresso,528.05,90,125,John,5.17,0.01,New
2025-05-12,Delhi,Delhi - Branch 1,Mocha,427.71,63,53,Tiffany,3.26,0.15,New
2025-02-13,London,London - Branch 3,Cappuccino,213.37,32,27,John,2.49,0.05,Loyal
2025-07-03,Ahmedabad,Ahmedabad - Branch 1,Cold Brew,191.1,40,152,Autumn,1.88,0.09,Returning
2025-01-22,New York,New York - Branch 2,Cold Brew,468.97,61,28,Michael,2.9,0.12,Loyal
2025-03-08,Jaipur,Jaipur - Branch 1,Mocha,425.72,51,40,Dennis,3.28,0.14,Returning
2025-06-17,Lucknow,Lucknow - Branch 1,Cappuccino,483.59,95,21,Eric,5.48,0.0,Returning
2025-05-20,London,London - Branch 3,Espresso,532.19,100,181,Michael,5.28,0.09,New
2025-05-20,Dubai,Dubai - Branch 2,Cappuccino,537.52,55,147,Joseph,4.51,0.15,New
2025-02-24,Mumbai,Mumbai - Branch 2,Espresso,189.62,90,94,Debra,2.0,0.14,Loyal
2025-07-01,Delhi,Delhi - Branch 3,Mocha,291.44,56,108,Claudia,2.43,0.13,Loyal
2025-06-05,Jaipur,Jaipur - Branch 2,Americano,233.64,92,150,Donald,2.36,0.05,Returning
2025-03-18,Kolkata,Kolkata - Branch 2,Americano,338.5,95,18,Kenneth,4.92,0.1,Returning
2025-06-21,Kolkata,Kolkata - Branch 2,Espresso,534.73,38,176,Derek,2.45,0.03,Returning
2025-03-18,Kolkata,Kolkata - Branch 1,Latte,166.38,95,16,Thomas,6.82,0.05,Loyal
2025-06-30,Mumbai,Mumbai - Branch 2,Latte,360.73,91,36,Brandon,3.11,0.09,Loyal
2025-02-27,London,London - Branch 1,Mocha,219.9,37,169,John,2.15,0.06,New
2025-03-14,Hyderabad,Hyderabad - Branch 1,Cold Brew,262.36,88,101,Max,5.11,0.07,Returning
2025-05-19,New York,New York - Branch 2,Americano,546.48,34,85,Michelle,4.62,0.14,Loyal
2025-05-23,Ahmedabad,Ahmedabad - Branch 1,Mocha,340.02,54,84,Sandra,4.26,0.11,Returning
2025-03-14,Mumbai,Mumbai - Branch 1,Americano,173.31,59,17,Maria,4.64,0.12,Returning
2025-02-23,Chennai,Chennai - Branch 2,Espresso,201.13,31,198,Michael,4.78,0.12,New
2025-03-09,Chennai,Chennai - Branch 3,Latte,231.21,54,49,Amy,2.84,0.03,New
2025-06-19,Bangalore,Bangalore - Branch 2,Latte,339.45,60,153,Nathan,2.54,0.01,Returning
2025-05-27,Bangalore,Bangalore - Branch 1,Espresso,535.02,88,124,Bradley,5.32,0.03,Returning
2025-07-06,Kolkata,Kolkata - Branch 2,Espresso,466.6,49,189,Danielle,2.08,0.0,Loyal
2025-04-14,London,London - Branch 2,Cappuccino,516.82,84,11,Stephanie,3.74,0.07,Loyal
2025-03-08,Mumbai,Mumbai - Branch 1,Cold Brew,518.81,58,120,Jill,3.97,0.06,New
2025-02-14,New York,New York - Branch 1,Espresso,227.06,60,198,Matthew,3.59,0.1,New
2025-05-06,Surat,Surat - Branch 1,Cappuccino,479.09,52,22,Tyler,4.55,0.07,Returning
2025-05-02,Singapore,Singapore - Branch 1,Latte,445.89,59,135,Terry,4.22,0.01,Returning
2025-04-09,Mumbai,Mumbai - Branch 3,Espresso,539.44,64,90,Matthew,2.62,0.12,Returning
2025-05-13,Mumbai,Mumbai - Branch 2,Frappuccino,399.52,90,53,Melissa,5.4,0.06,Returning
2025-03-24,Chennai,Chennai - Branch 3,Espresso,187.0,48,31,Danielle,3.87,0.15,Loyal
2025-06-29,Chennai,Chennai - Branch 3,Espresso,353.59,58,138,Lori,3.3,0.03,New
2025-05-19,Surat,Surat - Branch 1,Espresso,451.09,41,190,Steven,1.64,0.11,New
2025-04-30,Dubai,Dubai - Branch 1,Frappuccino,507.96,33,44,Devin,4.66,0.09,Returning
2025-06-11,Mumbai,Mumbai - Branch 1,Frappuccino,319.64,34,179,Bruce,2.03,0.08,Returning
2025-06-05,Lucknow,Lucknow - Branch 2,Americano,277.79,90,150,Eric,4.38,0.12,Loyal
2025-01-18,Surat,Surat - Branch 3,Latte,166.37,59,105,Christopher,6.71,0.12,Returning
2025-07-02,Hyderabad,Hyderabad - Branch 2,Cappuccino,204.74,69,29,Amber,6.35,0.04,Returning
2025-05-19,Delhi,Delhi - Branch 3,Mocha,390.83,82,131,Samantha,4.1,0.11,Loyal
2025-03-16,Singapore,Singapore - Branch 1,Frappuccino,327.24,57,110,Nicole,5.45,0.04,New
2025-03-09,Mumbai,Mumbai - Branch 3,Cappuccino,505.71,50,151,Jennifer,6.95,0.12,Returning
2025-03-09,Singapore,Singapore - Branch 3,Espresso,488.91,46,88,Laura,5.96,0.08,New
2025-05-17,Dubai,Dubai - Branch 1,Americano,348.84,36,19,Laurie,2.81,0.06,New
2025-02-27,Mumbai,Mumbai - Branch 1,Mocha,291.93,77,97,Rachael,2.8,0.03,Returning
2025-05-15,London,London - Branch 3,Espresso,318.15,50,175,Tonya,3.5,0.04,New
2025-05-30,Dubai,Dubai - Branch 2,Americano,396.64,100,125,Patricia,6.83,0.1,New
2025-02-03,Jaipur,Jaipur - Branch 3,Americano,440.09,78,87,Karen,5.4,0.03,Loyal
2025-05-11,Jaipur,Jaipur - Branch 2,Frappuccino,217.07,45,46,Tina,2.04,0.04,Returning
2025-05-13,Delhi,Delhi - Branch 1,Latte,475.23,50,149,Andrea,6.35,0.1,Returning
2025-05-17,London,London - Branch 2,Latte,487.42,89,140,Elizabeth,1.79,0.1,Returning
2025-06-19,Singapore,Singapore - Branch 2,Espresso,284.23,89,51,Daniel,4.16,0.13,Returning
2025-02-21,Kolkata,Kolkata - Branch 3,Cappuccino,301.87,34,175,Rhonda,2.23,0.09,Loyal
2025-05-06,Mumbai,Mumbai - Branch 3,Latte,208.84,68,79,Richard,2.67,0.07,Loyal
2025-05-20,Chennai,Chennai - Branch 2,Frappuccino,159.79,42,133,Adam,3.36,0.0,Loyal
2025-04-29,Bangalore,Bangalore - Branch 1,Cold Brew,328.22,76,188,Jonathan,4.0,0.07,Loyal
2025-04-28,London,London - Branch 2,Cold Brew,291.66,99,175,Eric,4.46,0.11,Loyal
2025-02-20,Mumbai,Mumbai - Branch 1,Mocha,502.33,56,160,Ronald,6.69,0.08,Loyal
2025-01-21,Jaipur,Jaipur - Branch 1,Americano,311.72,78,169,Jaime,6.82,0.07,Loyal
